"Contig"	"TAIRaccessions"	"intQ"	"originQ"	"trtQ"	"covQ"	"GOterms"
"DKUS022_white_s68627"	"DKUS022_white_s68627"	"NA,NA"	0.204439444077441	0.0412309563062837	0.520561088565474	0.0288587956814778	NA
"DKUS022_white_s68677"	"DKUS022_white_s68677"	"AT2G21270,NA"	0.344976916623262	0.322397304195672	0.00136337929219218	1	"GO:0003674, GO:0005829, GO:0005829, GO:0005829, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511"
"DKUS022_white_s68693"	"DKUS022_white_s68693"	"AT3G66654,NA"	0.844270161856027	1	0.0283814092959437	1	"GO:0003755, GO:0003755, GO:0003755, GO:0003755, GO:0005794, GO:0005886, GO:0005886, GO:0005886, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457, GO:0006457"
"DKUS022_white_s68728"	"DKUS022_white_s68728"	"NA,NA"	0.830340728049487	0.272419781575951	0.0269388641902512	0.20714491946154	NA
"DKUS022_white_s68738"	"DKUS022_white_s68738"	"AT2G47800,NA"	0.600654864739282	0.153926894284137	0.0104339587940805	0.120618548069164	"GO:0000325, GO:0000325, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005886, GO:0005886, GO:0005886, GO:0006855, GO:0006855, GO:0008517, GO:0009414, GO:0009414, GO:0009506, GO:0009611, GO:0009624, GO:0010118, GO:0042626, GO:0042626"
"DKUS022_white_s68744"	"DKUS022_white_s68744"	"NA,NA"	0.865241307045443	0.108964412527387	0.0538125603141059	0.0418174595159584	NA
"DKUS022_white_s68771"	"DKUS022_white_s68771"	"AT3G15260,NA"	0.41991891619273	1	0.0144447792401143	1	"GO:0003824, GO:0003824, GO:0004722"
"DKUS022_white_s68775"	"DKUS022_white_s68775"	"AT5G17290,NA"	0.739330918152997	1	0.0143345546494422	1	"GO:0005215, GO:0006914, GO:0006914, GO:0006914, GO:0006914, GO:0010150, GO:0010150, GO:0042594, GO:0050832, GO:0050832"
"DKUS022_white_s68808"	"DKUS022_white_s68808"	"AT2G26580,NA"	0.689490133145503	1	8.78097720849587e-05	1	"GO:0003700, GO:0006355, GO:0006355"
"DKUS022_white_s68833"	"DKUS022_white_s68833"	"AT5G47730,NA"	0.434220234719407	1	0.0057306794767849	0.150919380004951	"GO:0005215, GO:0005488, GO:0006810"
"DKUS022_white_s68847"	"DKUS022_white_s68847"	"NA,NA"	0.776630901528137	1	6.18003628950081e-06	0.856215315429928	NA
"DKUS022_white_s68854"	"DKUS022_white_s68854"	"NA,NA"	0.786886559585328	1	0.266754232535448	0.0443832656728045	NA
"DKUS022_white_s68855"	"DKUS022_white_s68855"	"AT5G19530,NA"	0.758642056366241	1	1.02971186836955e-05	0.0787757919945949	"GO:0005737, GO:0009826, GO:0009826, GO:0009926, GO:0010087, GO:0010487, GO:0016768, GO:0048759"
"DKUS022_white_s68857"	"DKUS022_white_s68857"	"AT2G26310,NA"	0.0511529127572119	0.385690231681923	0.0193588100626724	1	"GO:0005575, GO:0016872, GO:0016872, GO:0016872, GO:0042398, GO:0042398, GO:0042398, GO:0042398, GO:0042398, GO:0042398"
"DKUS022_white_s68860"	"DKUS022_white_s68860"	"NA,NA"	0.568717484895746	0.707800782376291	0.00509445588609584	0.208609285806548	NA
"DKUS022_white_s68868"	"DKUS022_white_s68868"	"NA,NA"	0.780113330190675	1	0.0260225066353048	0.544713136575912	NA
"DKUS022_white_s68921"	"DKUS022_white_s68921"	"NA,NA"	0.213819720827259	0.36585148995911	0.000328131478909755	0.336381238571036	NA
"DKUS022_white_s68956"	"DKUS022_white_s68956"	"AT5G64170,NA"	0.633272603078236	0.473786623493552	2.96679392292825e-05	0.17769688850725	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_s69052"	"DKUS022_white_s69052"	"AT5G09570,NA"	0.615184021768015	1	4.23451156485876e-05	1	"GO:0003674, GO:0008150"
"DKUS022_white_s69085"	"DKUS022_white_s69085"	"AT1G48460,NA"	0.673809370169059	0.179706190331258	0.00269557405802813	1	"GO:0003674, GO:0008150, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941"
"DKUS022_white_s69104"	"DKUS022_white_s69104"	"NA,NA"	0.67947709186154	0.344227378674293	0.0172279043404703	0.93356975770921	NA
"DKUS022_white_s69109"	"DKUS022_white_s69109"	"NA,NA"	0.754500761758278	1	0.000898331656154965	0.6784191659893	NA
"DKUS022_white_s69142"	"DKUS022_white_s69142"	"AT5G18650,NA"	0.410428458391871	0.601904729868429	0.000813875795826674	1	"GO:0008270, GO:0008270"
"DKUS022_white_s69179"	"DKUS022_white_s69179"	"NA,NA"	0.778599470870228	1	0.0339021509321215	0.191668286448167	NA
"DKUS022_white_s69196"	"DKUS022_white_s69196"	"AT1G62740,NA"	0.821079248681474	0.537196982096278	0.00274359583505257	1	"GO:0005488, GO:0005634, GO:0005829, GO:0005829, GO:0005886, GO:0006950, GO:0046686"
"DKUS022_white_s69255"	"DKUS022_white_s69255"	"AT3G17170,NA"	0.865241307045443	0.495654869436944	0.0436976370331504	0.378179369465543	"GO:0003735, GO:0003735, GO:0005840, GO:0005840, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0009507, GO:0019843, GO:0042254"
"DKUS022_white_s69269"	"DKUS022_white_s69269"	"AT2G45180,NA"	0.215860431521908	0.0710313138273168	0.005522096312397	0.212342489004703	"GO:0006869, GO:0006869, GO:0008289, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535"
"DKUS022_white_s69279"	"DKUS022_white_s69279"	"AT1G63800,NA"	0.661625960254461	0.0533356666689182	0.00825978386003602	0.0986461309521134	"GO:0004842, GO:0004842, GO:0005829, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511, GO:0006511"
"DKUS022_white_s69285"	"DKUS022_white_s69285"	"NA,NA"	0.490989207388158	0.544819733761335	0.0187053042628928	1	NA
"DKUS022_white_s69307"	"DKUS022_white_s69307"	"NA,NA"	0.846624391929135	0.0901044206744249	0.0132341021206979	0.0827547701608062	NA
"DKUS022_white_s69316"	"DKUS022_white_s69316"	"NA,NA"	0.865241307045443	0.0678667833386099	0.0290205063900889	1	NA
"DKUS022_white_s69377"	"DKUS022_white_s69377"	"AT3G57270,NA"	0.370214077466436	0.346783796250018	0.0421779235619475	0.321186362748	"GO:0003824, GO:0004553, GO:0004553, GO:0005975, GO:0012505, GO:0043169"
"DKUS022_white_s69389"	"DKUS022_white_s69389"	"AT5G08540,NA"	0.723963347733367	0.0878393600746964	0.012141766403755	0.726207664892858	"GO:0003674, GO:0008150, GO:0009507, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941"
"DKUS022_white_s69403"	"DKUS022_white_s69403"	"AT1G75170,NA"	0.557197541176091	0.365628573504197	0.0435882811604372	1	"GO:0005215, GO:0006810"
"DKUS022_white_s69410"	"DKUS022_white_s69410"	"NA,NA"	0.19678469179066	0.577830601081446	0.0942323413108028	0.0478211910315093	NA
"DKUS022_white_s69450"	"DKUS022_white_s69450"	"NA,NA"	0.838332134440611	1	0.029509496716152	1	NA
"DKUS022_white_s69453"	"DKUS022_white_s69453"	"AT5G22620,NA"	0.316770435581145	1	0.0405176229329828	1	"GO:0003824, GO:0003824, GO:0003824, GO:0003824, GO:0008152, GO:0008152, GO:0008152, GO:0008152, GO:0009507, GO:0009507, GO:0009507"
"DKUS022_white_s69467"	"DKUS022_white_s69467"	"AT3G57870,NA"	0.572104376640592	1	0.00631130458369587	1	"GO:0005515, GO:0005515, GO:0005634, GO:0009737, GO:0009793, GO:0009793, GO:0016925, GO:0016925, GO:0016925, GO:0019789"
"DKUS022_white_s69468"	"DKUS022_white_s69468"	"AT1G11530,NA"	0.660371500487269	0.516442136165096	4.11814715236343e-05	0.96129038780992	"GO:0003756, GO:0005829, GO:0006467, GO:0006467, GO:0006467"
"DKUS022_white_s69487"	"DKUS022_white_s69487"	"AT1G73540,NA"	0.50372692590595	0.297844097936964	0.00102616895691451	0.519315528074705	"GO:0008150, GO:0016787, GO:0016787"
"DKUS022_white_s69492"	"DKUS022_white_s69492"	"AT1G10522,NA"	0.752338808242527	1	0.00844284461441245	1	"GO:0003674, GO:0008150, GO:0009507, GO:0009507"
"DKUS022_white_s69499"	"DKUS022_white_s69499"	"NA,NA"	0.821535705935859	0.647849478872092	0.000832951185100248	1	NA
"DKUS022_white_s69546"	"DKUS022_white_s69546"	"NA,NA"	0.738341949438778	0.280855924427933	0.0394622187336024	1	NA
"DKUS022_white_s69553"	"DKUS022_white_s69553"	"AT5G48630,NA"	0.830559758792804	0.385868818717887	0.000424200738747716	1	"GO:0004693, GO:0004693, GO:0051726"
"DKUS022_white_s69586"	"DKUS022_white_s69586"	"AT2G02061,NA"	0.683046827611534	1	0.000747161727066999	1	"GO:0003674, GO:0005575, GO:0008150"
"DKUS022_white_s69665"	"DKUS022_white_s69665"	"AT5G45960,NA"	0.753020961895886	0.769028918688804	0.0162613848620469	0.540017529629242	"GO:0004091, GO:0006629, GO:0012505, GO:0016298, GO:0016788"
"DKUS022_white_s69712"	"DKUS022_white_s69712"	"NA,NA"	0.800383878475813	0.477469797489001	0.428472059507547	0.0469160647190211	NA
"DKUS022_white_s69720"	"DKUS022_white_s69720"	"NA,NA"	0.805599007877673	1	0.000563102595637034	1	NA
"DKUS022_white_s69725"	"DKUS022_white_s69725"	"NA,NA"	0.461313780040278	1	0.00173017403553078	1	NA
"DKUS022_white_s69758"	"DKUS022_white_s69758"	"NA,NA"	0.784011242686351	1	0.0403749328117079	0.10151979103556	NA
"DKUS022_white_s69760"	"DKUS022_white_s69760"	"AT5G53140,NA"	0.259143253317485	0.837408137990793	0.0311817489061392	1	"GO:0003824, GO:0004722, GO:0004722, GO:0006470, GO:0006470, GO:0006470, GO:0008287"
"DKUS022_white_s69781"	"DKUS022_white_s69781"	"NA,NA"	0.432675375653128	1	0.0268400909790787	0.828023750757076	NA
"DKUS022_white_s69822"	"DKUS022_white_s69822"	"AT1G04250,NA"	0.77752202193265	1	0.0269493682060212	0.120997199534579	"GO:0000502, GO:0003700, GO:0003700, GO:0005515, GO:0005634, GO:0008180, GO:0008180, GO:0009733, GO:0009733, GO:0009733, GO:0009734, GO:0009734, GO:0019005, GO:0042802"
"DKUS022_white_s69830"	"DKUS022_white_s69830"	"AT4G24990,NA"	0.463465541641265	1	0.0298273132957182	0.505496583120282	"GO:0003674, GO:0005886, GO:0005886"
"DKUS022_white_s69843"	"DKUS022_white_s69843"	"NA,NA"	0.865241307045443	1	0.00909945565935938	1	NA
"DKUS022_white_s69859"	"DKUS022_white_s69859"	"AT4G19230,NA"	0.383070924667403	0.194176685000434	0.000158295232556256	1	"GO:0009639, GO:0009687, GO:0009687, GO:0010295, GO:0012505, GO:0012505, GO:0019825, GO:0048838, GO:0050832, GO:0050832"
"DKUS022_white_s69875"	"DKUS022_white_s69875"	"AT1G12840,NA"	0.484863612065628	1	0.157384056856082	0.0289267725992301	"GO:0000221, GO:0000221, GO:0000221, GO:0000325, GO:0000325, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005774, GO:0005886, GO:0005886, GO:0009507, GO:0009809, GO:0009809, GO:0009826, GO:0009826, GO:0043255, GO:0046961, GO:0046961"
"DKUS022_white_s69878"	"DKUS022_white_s69878"	"NA,NA"	0.773569191437862	1	0.0477556080289739	0.791274401930168	NA
"DKUS022_white_s69924"	"DKUS022_white_s69924"	"AT1G09500,NA"	0.690475764916129	0.0230866401141921	0.448799285721204	1	"GO:0004022, GO:0008152, GO:0008152, GO:0008152, GO:0009809, GO:0009809, GO:0012505, GO:0012505, GO:0044237, GO:0044237, GO:0044237, GO:0044237, GO:0044237, GO:0044237, GO:0045551"
"DKUS022_white_s69929"	"DKUS022_white_s69929"	"AT2G16485,NA"	0.436085480332345	1	0.00382653526408086	1	"GO:0003676, GO:0003677, GO:0005829, GO:0006352, GO:0006352, GO:0008270, GO:0016570, GO:0016570, GO:0016570, GO:0016570"
"DKUS022_white_s69933"	"DKUS022_white_s69933"	"NA,NA"	0.480601724399852	0.594186459904879	0.020003334321554	0.651930866063644	NA
"DKUS022_white_s69939"	"DKUS022_white_s69939"	"NA,NA"	0.718060863081777	1	0.264672585120234	0.0392125015136124	NA
"DKUS022_white_s69981"	"DKUS022_white_s69981"	"NA,NA"	0.845677377354047	0.699346271056382	0.000830215046457233	1	NA
"DKUS022_white_s69995"	"DKUS022_white_s69995"	"NA,NA"	0.614260258388904	1	0.0354002813394255	0.880053277498787	NA
"DKUS022_white_s70034"	"DKUS022_white_s70034"	"AT3G51140,NA"	0.0233697675392467	0.161446775703382	0.0891451248411456	1	"GO:0008150, GO:0009507, GO:0009706, GO:0009706, GO:0009706, GO:0009706, GO:0009706, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941"
"DKUS022_white_s70055"	"DKUS022_white_s70055"	"NA,NA"	0.83582080317578	0.693577958765113	0.000886341178881686	1	NA
"DKUS022_white_s70061"	"DKUS022_white_s70061"	"AT5G20010,NA"	0.762084181155228	0.265113888779487	0.000132484511006803	1	"GO:0003924, GO:0005515, GO:0005515, GO:0005525, GO:0005525, GO:0005618, GO:0005829, GO:0005886, GO:0005886, GO:0006606, GO:0006606, GO:0009651, GO:0009651, GO:0046686, GO:0048046"
"DKUS022_white_s70088"	"DKUS022_white_s70088"	"AT4G21580,NA"	0.695436071669565	1	0.0137205213429593	0.71667901960646	"GO:0003824, GO:0003824, GO:0003824, GO:0005488, GO:0005488, GO:0005488, GO:0005829, GO:0005829, GO:0008152, GO:0008152, GO:0008152, GO:0008270, GO:0008270, GO:0008270, GO:0008270, GO:0016491, GO:0016491, GO:0016491, GO:0055114, GO:0055114, GO:0055114"
"DKUS022_white_s70109"	"DKUS022_white_s70109"	"NA,NA"	0.677868968887224	1	0.0398354645260314	1	NA
"DKUS022_white_s70127"	"DKUS022_white_s70127"	"NA,NA"	0.670182619136462	0.7311616168145	0.470525113899543	0.0484081622974108	NA
"DKUS022_white_s70129"	"DKUS022_white_s70129"	"AT1G53530,NA"	0.279463106225995	0.250345258549975	0.000414231483445303	0.0591357731660611	"GO:0006508, GO:0006508, GO:0006508, GO:0008233, GO:0008236, GO:0008236, GO:0016020, GO:0016020, GO:0016020, GO:0016021, GO:0016021"
"DKUS022_white_s70141"	"DKUS022_white_s70141"	"NA,NA"	0.567386127146025	1	0.0305057791617984	1	NA
"DKUS022_white_s70162"	"DKUS022_white_s70162"	"AT4G12830,NA"	0.36639711257758	0.383875748904645	0.166990786327367	0.0322636645755308	"GO:0003824, GO:0009507, GO:0016787"
"DKUS022_white_s70207"	"DKUS022_white_s70207"	"AT3G14620,NA"	0.697900778261994	0.514202492745742	0.00759967668349762	1	"GO:0004497, GO:0005506, GO:0007623, GO:0009055, GO:0012505, GO:0019825, GO:0020037"
"DKUS022_white_s70248"	"DKUS022_white_s70248"	"AT4G33790,NA"	0.622173531867676	1	0.0181083835353615	1	"GO:0005783, GO:0009556, GO:0009556, GO:0010025, GO:0010025, GO:0010025, GO:0010025, GO:0016627, GO:0080019, GO:0080019"
"DKUS022_white_s70290"	"DKUS022_white_s70290"	"NA,NA"	0.844270161856027	1	0.0065724059690238	1	NA
"DKUS022_white_s70311"	"DKUS022_white_s70311"	"AT2G21880,NA"	0.677763355357886	0.880717038039424	0.00765723516360162	0.763956500883934	"GO:0005525, GO:0005525, GO:0005525, GO:0007264, GO:0007264, GO:0015031, GO:0015031"
"DKUS022_white_s70321"	"DKUS022_white_s70321"	"AT2G17800,NA"	0.865241307045443	1	0.00248832471900393	0.26083907970388	"GO:0005525, GO:0005525, GO:0005525, GO:0005634, GO:0005737, GO:0005819, GO:0009524, GO:0009524, GO:0009734, GO:0009734, GO:0009738, GO:0009738"
"DKUS022_white_s70326"	"DKUS022_white_s70326"	"NA,NA"	0.728740794768266	0.0559965773959186	0.0342382351938572	0.0281726941621154	NA
"DKUS022_white_s70351"	"DKUS022_white_s70351"	"AT3G17000,NA"	0.416076689072472	0.802028201883818	0.0110956204029576	1	"GO:0004842, GO:0004842, GO:0004842, GO:0006511, GO:0006511, GO:0006511"
"DKUS022_white_s70365"	"DKUS022_white_s70365"	"NA,NA"	0.865241307045443	0.844713661801998	0.293431766951511	0.0264093459993806	NA
"DKUS022_white_s70373"	"DKUS022_white_s70373"	"NA,NA"	0.753268008672157	0.15585602808101	6.18003628950081e-06	0.281953103221925	NA
"DKUS022_white_s70383"	"DKUS022_white_s70383"	"AT5G51560,NA"	0.865241307045443	0.0468899546682637	0.345318944273073	0.670571713073081	"GO:0004672, GO:0004672, GO:0004674, GO:0004674, GO:0005524, GO:0005524, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0006468, GO:0007169, GO:0012505"
"DKUS022_white_s70422"	"DKUS022_white_s70422"	"AT4G04340,NA"	0.253000417696494	0.278949821439922	0.0053220775933939	0.276437529403914	"GO:0005886, GO:0005886, GO:0005886, GO:0005886, GO:0005886, GO:0005886"
"DKUS022_white_s70428"	"DKUS022_white_s70428"	"NA,NA"	0.793669412120897	1	0.0369392778990664	1	NA
"DKUS022_white_s70459"	"DKUS022_white_s70459"	"AT1G74770,NA"	0.545720905613015	0.223703252745939	0.0471555215404025	0.120809111113419	"GO:0005575, GO:0008150, GO:0008270"
"DKUS022_white_s70464"	"DKUS022_white_s70464"	"NA,NA"	0.501608862481825	0.674326135215858	0.00121553255566094	1	NA
"DKUS022_white_s70478"	"DKUS022_white_s70478"	"AT2G39900,NA"	0.865241307045443	0.179071092784927	0.353099141506548	0.048619548998471	"GO:0015629, GO:0051015, GO:0051017, GO:0051017"
"DKUS022_white_s70481"	"DKUS022_white_s70481"	"AT1G22750,NA"	0.791544472222499	1	0.0207848414533392	0.971896814218562	"GO:0003674, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0005773, GO:0008150"
"DKUS022_white_s70486"	"DKUS022_white_s70486"	"AT4G38840,NA"	0.139228895163338	0.718421159817248	0.0437877544371572	1	"GO:0003674, GO:0005886, GO:0009409, GO:0009409, GO:0009733"
"DKUS022_white_s70489"	"DKUS022_white_s70489"	"NA,NA"	0.722852191671828	0.443172123811891	0.0018517954063442	0.900401551188569	NA
"DKUS022_white_s70502"	"DKUS022_white_s70502"	"NA,NA"	0.742546622940284	1	0.0253140351456774	0.539482557615404	NA
"DKUS022_white_s70510"	"DKUS022_white_s70510"	"AT2G43590,NA"	0.54920668881595	1	0.0269178095881459	1	"GO:0004568, GO:0004568, GO:0005975, GO:0008061, GO:0012505, GO:0016998"
"DKUS022_white_s70517"	"DKUS022_white_s70517"	"AT1G04480,NA"	0.0631611105566924	0.887910235910528	0.033876693417183	0.46404475364173	"GO:0003735, GO:0003735, GO:0005840, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006412, GO:0006412"
"DKUS022_white_s70521"	"DKUS022_white_s70521"	"AT3G56400,NA"	0.411709019155225	0.964343349477523	0.0067641340982084	0.273801011001354	"GO:0003700, GO:0003700, GO:0003700, GO:0003700, GO:0003700, GO:0003700, GO:0005515, GO:0006355, GO:0006355, GO:0009751, GO:0009753, GO:0009759, GO:0009759, GO:0009862, GO:0009862, GO:0009862, GO:0009862, GO:0009864, GO:0009864, GO:0009864, GO:0009864, GO:0009864, GO:0009864, GO:0009864, GO:0009864, GO:0010120, GO:0010120, GO:0010200, GO:0031347, GO:0042742, GO:0042742, GO:0045892, GO:0045892, GO:0050832, GO:0050832, GO:1900056"
"DKUS022_white_s70527"	"DKUS022_white_s70527"	"AT1G01490,NA"	0.865241307045443	0.673732648987813	0.0354670427822949	0.209975597281182	"GO:0005575, GO:0030001, GO:0030001, GO:0046872, GO:0046872, GO:0046872"
"DKUS022_white_s70539"	"DKUS022_white_s70539"	"NA,NA"	0.765572201629801	0.735903408776406	0.0265140845029407	1	NA
"DKUS022_white_s70558"	"DKUS022_white_s70558"	"NA,NA"	0.771024993048109	0.917245943326405	0.0168639559563843	1	NA
"DKUS022_white_s70561"	"DKUS022_white_s70561"	"AT5G02540,NA"	0.735293885897706	0.810009029739694	0.000666498570166672	0.236422501074099	"GO:0003824, GO:0005488, GO:0008152, GO:0016491, GO:0016491, GO:0055114"
"DKUS022_white_s70570"	"DKUS022_white_s70570"	"ATCG00500,NA"	0.865241307045443	0.289700705869584	0.0267251651974308	0.273945259602443	"GO:0003989, GO:0005515, GO:0006633, GO:0006633, GO:0009329, GO:0009329, GO:0009507, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0009941, GO:0016020"
"DKUS022_white_s70582"	"DKUS022_white_s70582"	"AT1G12860,NA"	0.863024798390569	0.433695588789206	0.0287080560252309	0.193320957431851	"GO:0003677, GO:0003700, GO:0003700, GO:0005634, GO:0006355, GO:0006355, GO:0010444, GO:0010444, GO:0050826, GO:0050826"
"DKUS022_white_s70584"	"DKUS022_white_s70584"	"NA,NA"	0.397944154379199	0.938995624740793	3.07567452801402e-05	0.289819687497726	NA
"DKUS022_white_s70595"	"DKUS022_white_s70595"	"AT4G13780,NA"	0.574494008012159	0.605473948798182	0.0428139020947905	1	"GO:0000049, GO:0000166, GO:0004812, GO:0004825, GO:0004825, GO:0005524, GO:0005829, GO:0005829, GO:0006431, GO:0006431, GO:0006431, GO:0046686"
"DKUS022_white_s70596"	"DKUS022_white_s70596"	"AT2G37660,NA"	0.760107086006363	1	0.004821436144428	0.121743308275719	"GO:0005507, GO:0009507, GO:0009507, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009579, GO:0042742, GO:0042742, GO:0048046"
"DKUS022_white_s70622"	"DKUS022_white_s70622"	"NA,NA"	0.774129002816742	1	0.00776329167436059	1	NA
"DKUS022_white_s70640"	"DKUS022_white_s70640"	"AT2G47910,NA"	0.865241307045443	0.173983782201173	0.168783817567106	0.0194168950940759	"GO:0003674, GO:0009507, GO:0009507, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009535, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0009570, GO:0010275, GO:0010275, GO:0010275, GO:0010275"
"DKUS022_white_s70658"	"DKUS022_white_s70658"	"NA,NA"	0.309060846531538	0.0358604341333016	0.446806622530743	1	NA
"DKUS022_white_s70676"	"DKUS022_white_s70676"	"NA,NA"	0.575969671163254	1	0.0144447792401143	1	NA
"DKUS022_white_s70679"	"DKUS022_white_s70679"	"AT2G27550,NA"	0.796800006171684	0.785717995924681	9.59449785802465e-05	0.689810973572407	"GO:0005575, GO:0008150, GO:0008429"
"DKUS022_white_s70690"	"DKUS022_white_s70690"	"AT4G13780,NA"	0.865241307045443	1	0.0175506665497605	0.742755321516622	"GO:0000049, GO:0000166, GO:0004812, GO:0004825, GO:0004825, GO:0005524, GO:0005829, GO:0005829, GO:0006431, GO:0006431, GO:0006431, GO:0046686"
"DKUS022_white_s70697"	"DKUS022_white_s70697"	"AT1G75270,NA"	0.865241307045443	1	0.000437829484553751	1	"GO:0005829, GO:0005886, GO:0010731, GO:0010731, GO:0010731, GO:0043295, GO:0045174, GO:0045174"
"DKUS022_white_s70719"	"DKUS022_white_s70719"	"NA,NA"	0.772867355427814	1	0.0284731531496908	1	NA
